row_index,DUNS Number,Company Name
7002,639563801,"Xuancheng Xiao Bailong Fitness Leisure Co., Ltd. Dangtu Binjiang Shijia Store"
7003,639622376,"Anhui Juyouneng Power Construction Co., Ltd."
7004,637986962,"Xuancheng Top Sun Surface Technology Co., Ltd. Shanghai Branch"
7005,547951426,"Xuancheng Sanjiang Mining Co., Ltd."
7006,547778172,"Xuancheng Sunshine Power Repairing Engineering Co., Ltd."
7007,638138989,"Anhui Weiyu Supply Chain Management Co., Ltd."
7008,638013266,"Xuancheng Laobaixing Jiangnan Medicine Franchise Co., Ltd. Jiangnan Pharmacy Hailiangtiany"
7009,637966484,"Xuancheng Laobaixing Jiangnan Medicine Franchise Co., Ltd. Jiangnan Pharmacy Jiangnan Spri"
7010,639646052,"Xuancheng Huisou Network Technology Co., Ltd. Weihai Wendeng No.2 Branch"
7011,638150000,"Xuancheng Hualing Construction Engineering Co., Ltd. Honglin Branch"
7012,638139995,"Xuancheng Hongtang Architecture Decoration Engineering Co., Ltd."
7013,728875735,"Xinjiang Production Construction Bingtuan Construction Engineering (Group) Co., Ltd. Tianj"
7014,547864983,Xuji Electricity Equipment Company
7015,547909645,"Zhuhai Xujizhi Grid Automation Co., Ltd."
7016,547902594,"Xizixiao Elevator Co., Ltd"
7017,547764921,"Beijing Runqingshan Advertising Co., Ltd."
7018,728774730,"Xizheng Industry Group Co., Ltd."
7019,547769125,"Xizang Xiehe Vehicle Industry Co., Ltd."
7020,728889611,"Shifeng (Hainan) New Energy Technology Co., Ltd."
7021,728852048,"Tibet Longda Industry And Trade Co., Ltd. Nagqu Branch"
7022,547903901,"Shenzhen Jinsheng'An Intelligent System Co., Ltd."
7023,728804747,"Tibet Xiamula Tianran Beverage Sales Co., Ltd."
7024,728770313,"Ningxia Yuan township wolfberry industry development Co., LTD"
7025,547758651,Tianjin Experiment Equipment Factory
7026,639543283,"Xiyou New Material Technology (Changzhou) Co., Ltd."
7027,639615432,Nanning Ximei Zhiguang Enterprise Consulting Partnership Enterprise (Limited Partnership)
7028,728818676,"Qiaojia County Yaoshan Town Laoyangwo Collective Economy Management Co., Ltd."
7029,728754459,"Xiyang County Yuanqing Apparel Industry Co., Ltd. Senma Specialty Shop"
7030,728828713,Xiyang County Printing Factory Printing Sales Department
7031,728765188,"Shouyang County Jinguan Chicken Breeding Co., Ltd."
7032,639594384,"Fujian Ningde Jinxier Food Co., Ltd."
7033,639594606,"Fujian Ningde Maiweng Food Co., Ltd."
7034,728822894,"Xixiangfeng Group Co., Ltd. Lanzhou Branch"
7035,639609083,"Fujian Cheyixing Technology Co., Ltd."
7036,728867723,"Shaanxi Xi Township Rural Commercial Bank Co., Ltd. Zuoxi Branch"
7037,728850811,"Xixiang County Coal Gangue Thermoelectric Power Plant Co., Ltd. Resources Utilis ation Bra"
7038,728797511,"Xixian New District Jingshi Fucha Co., Ltd."
7039,639557798,"Xixian New District Youchile Oral Cavity Medical Management Co., Ltd. Fengxi Xin cheng Bra"
7040,728877961,"Xixian New District Silk Zhilu Health Service Co., Ltd."
7041,728808054,"Xixian New District Qinhan Xincheng Investment Holding Co., Ltd."
7042,728867346,"Xi'an Ertuiwang Information Technology Co., Ltd."
7043,728787906,"Xixian New District Lvzhu Pharmacy Co., Ltd."
7044,728815773,"Xixian New District Jirentang Pharmacy Co., Ltd."
7045,728744639,"Xixian New District Jingyi Glasses Commerce and Trade Co., Ltd."
7046,638077774,"Xixian New District Jinghe Xincheng Pohai City Development Co., Ltd."
7047,728755342,"Xixian New District Jinbo Car Service Co., Ltd."
7048,728883287,"Xixian New District Hongyu Architecture Engineering Co., Ltd. Qinhan Xincheng Br anch"
7049,638016614,"Xixian New District Erya Weilan Property Co., Ltd."
7050,728839103,"Xixian New District Chengkang Medicine Co., Ltd."
7051,639522500,"Xixian New District Weilai Xinju Property Co., Ltd."
7052,638148617,"Xi'an Xuanwu Wulian Energy Management Co., Ltd."
7053,728820058,"Xi County Longfeng Hengye Electronic Science & Technology Co., Ltd. Services Dep artment"
7054,547829184,Xixia County Traditional Chinese Medicine Hospital
7055,639636449,"Xixia County Tangtang Off Campus Trusteeship Service Co., Ltd. Branch"
7056,547814870,Xixia County Supply and Marketing Cooperatives Association
7057,638003995,"Xixia County Gongtie Lianyundong Service District Co., Ltd."
7058,638130386,"Nanyang Huayou New Energy Co., Ltd."
7059,547824270,Xixia County Development and Reform Committee
7060,547808061,Xiuwu County Wangtun Supply and Marketing Cooperatives
7061,547808144,Xiuwu County Gaocun Supply and Marketing Cooperatives
7062,547806884,Xiuwu County Livestock Bureau
7063,547808059,Xiuwu County Gezhuang Supply and Marketing Cooperatives
7064,547808058,Xiuwu County Fangzhuang Supply and Marketing Cooperatives
7065,547808060,Xiuwu County Construction Company
7066,638144728,"Xiushui County Quanda Architectural Design Co., Ltd."
7067,637955330,"Xishui Zaomengqi Star Sports Development Co., Ltd. Shanwang Branch"
7068,639589963,"Guizhou Jiapai Wine Supply Co., Ltd."
7069,547840577,Xishui County Zhuwa Town Supply and Marketing Cooperatives
7070,637957881,"Xishui County Xusheng Trading Co., Ltd."
7071,547740709,Xishui County Work-Study Programme General Company
7072,547740592,Xishui County Wanggang Town Foodstuff Business Office
7073,547784247,Xishui County Shunda Motor Vehicle Driver Training School
7074,547740667,Xishui County Sanhua Town Foodstuff Sales Office
7075,547740675,Xishui County Sandian Supply and Distribution Society Sandian Means of Production Salesroo
7076,547740683,Xishui County Sandian Supply and Distribution Society Sandian Wholesales and Retail Depart
7077,547740725,Xishui County Maqiao Supply & Distribution Association Santai Mafan Comprehensiv Departmen
7078,547861220,Xishui County Lvyang Supply and Marketing Cooperatives Shopping Mall Comprehensi ve Depart
7079,547740733,Xishui County Lvyang Supply and Distribution Society Lvyang Salesroom
7080,638158706,"Xishui County Guanping Concrete Co., Ltd. Tongmin Branch"
7081,547782873,Xishui County Gongshangyin Administrative Administration
7082,728804083,"Xishui County Fangyang Tianlong Property Co., Ltd. Shanwang Dadao Comprehensive Farmers' M"
7083,639622318,"Xishui County Fujiuan Travel Passenger Transport Co., Ltd."
7084,547840576,Xishui County Caihe Food Operation Office
7085,639589926,"Guizhou Renhuai Chuangxia Property Co., Ltd."
7086,547798556,"Xishuangbanna Zhongyuan Real Estate Development Co., Ltd."
7087,728900784,"Xishuangbanna Zhongxing Coffee Co., Ltd. Pu'er Branch"
7088,547925297,"Xishuangbanna Zhongshan Ship Business Co.,Ltd."
7089,639588593,"Xishuangbanna Zhenyu Second-Hand Car Transaction Co., Ltd. Jinghong Jiangbei Branch"
7090,728862474,"Xishuangbanna Zhenghe Pharmaceuticals Co., Ltd. Da Menglong Manxiu Branch"
7091,728741750,"Xishuangbanna Yushang Investment Co., Ltd."
7092,728830793,"Xishuangbanna Yunhe Tourism Development Co., Ltd."
7093,728764555,"Xishuangbanna Yunbao Tea Co., Ltd. Dadugang Township Yunbao Tea Factory"
7094,728895093,"Xishuangbanna Yulong Rubber Co., Ltd. Yi Rubber Factory"
7095,728848374,"Xishuangbanna Yuexiang Shangpin Commerce and Trade Co., Ltd. Menghai Branch"
7096,638047833,"Xishuangbanna Chaohang New Energy Co., Ltd."
7097,639566534,"Xishuangbanna Xiaojujia Hotel Management Co., Ltd. Jinghong Wanda Branch"
7098,547798893,"Xishuangbanna Jinghong Industrial Park Investment Development Co., Ltd."
7099,547798809,"Xishuangbanna Construction Engineering Quality Testing Center Co., Ltd."
7100,639601901,Xishuangbanna Taiding Zhenxing Agriculture Plantation Specialty Cooperative
7101,728855429,"Xishuangbanna Shihui Catering Management Co., Ltd."
7102,639625021,"Moli Hanshe (Xishuangbanna) Hotel Co., Ltd."
7103,639609070,"Xishuangbanna Qiangsheng Technology Co., Ltd. Menghai Branch"
7104,728866073,"Xishuangbanna Purang Yatiyu Culture Co., Ltd. Pulanya Hotel"
7105,728866335,"Xishuangbanna Prefecture Yaohan Import & Export Trade Co., Ltd."
7106,728901985,"Xishuangbanna Mengshi Hotel Management Co., Ltd. Jiahe Hotel"
7107,728891174,Xishuangbanna Mangjiaola Jewelry Jade Business Department (General Partnership) Yi Retail
7108,728874807,"Xishuangbanna Linyuan Agricultural Supplies Co., Ltd. Menghan Town Branch"
7109,728919055,Xishuangbanna Lashui Jewelry Jade Business Department (General Partnership) Minh anglu Ret
7110,638067961,"Xishuangbanna Lanju Hotel Management Co., Ltd. Ruili Branch"
7111,638058332,"Xishuangbanna Lan'En Hotel Management Co., Ltd."
7112,639627382,"Menghai Laishang Xiaozhen Medical Beauty Clinic Co., Ltd."
7113,547798174,"Xishuangbanna Lahai Commerce And Trade Co., Ltd."
7114,639559854,"Yunnan Sanduo Technology Service Co., Ltd."
7115,728890148,"Xishuangbanna Jitong Real Estate Development Co., Ltd. Longchuan Branch"
7116,728788646,"Xishuangbanna Jiameiyuan Agriculture Science & Technology Development Co., Ltd."
7117,728897861,"Xishuangbanna Guoji Luyoudujia District Development Co., Ltd. Wanda Hilton Yilin Holiday H"
7118,728879157,"Xishuangbanna Huayou Liquefied Petroleum Gas Co., Ltd. Menglasi Retail Shop"
7119,728745599,"Xishuangbanna Huarui Hotel Management Co., Ltd."
7120,728761759,"Xishuangbanna Hongnong Zhifang Agricultural Supplies Co., Ltd."
7121,639580855,"Xishuangbanna Honghe Tea Supply Co., Ltd. Beijing Haidian Branch"
7122,728812893,"Xishuangbanna Weide Rubber Science & Technology Development Co., Ltd."
7123,638001039,"Xishuangbanna Pingzhilun Commerce and Trade Co., Ltd."
7124,639563593,"Xishuangbanna Gelanghe Tourism Development Co., Ltd."
7125,728837705,"Xishuangbanna Guojin Xingwang Property Co., Ltd. Menghan Branch"
7126,639545004,"Xishuangbanna Fuhang Logistics Co., Ltd. Kunming Branch"
7127,547798325,"Xishuangbanna Disheng Pharmaceutical Co., Ltd."
7128,547798555,"Xishuangbanna Dingxin Real Estate Development Co., Ltd."
7129,638072709,"Xishuangbanna Daxing Co., Ltd. Daxing Self-service Man City Store"
7130,728792535,"Xishuangbanna Dali Tea Co., Ltd."
7131,638128385,"Yunnan Pushi Tongqing Biotechnology Co., Ltd."
7132,728777056,"Yunnan Jijie Engineering Co., Ltd."
7133,639574329,"Xishuangbanna Jili Electronics Business Services Co., Ltd."
7134,728777044,"Yunnan Chengxiang Biotechnology Co., Ltd."
7135,728784184,"Xishuangbanna Bozhong Agricultural Development Co., Ltd."
7136,728879760,"Jinghong Xiheng Decoration Engineering Co., Ltd."
7137,728859041,"Xishuangbanna Kunman Transportation Co., Ltd. Urban & Rural Passenger Transport Branch"
7138,639627718,"Xishida (Tianjin) Commerce And Trade Co., Ltd. No.2 Branch"
7139,547862992,"Hunan Horticulture Construction Co., Ltd."
7140,547925086,"Beijing Tianshou Mausoleum Co.,Ltd."
7141,728821912,"Xishan Coal Power Architecture Engineering Group Co., Ltd. Shaanxi Branch"
7142,547888313,"Shanxi Xishan Jincheng Construction Co.,Ltd."
7143,639583585,"Guangdong Nanfang Xirui Biological Medicine Group Co., Ltd."
7144,637932748,"Xirongtong (Beijing) Catering Service Co., Ltd. Lincui Road Branch"
7145,638019432,"Xiping County Meili Leizu Wenlu Investment Management Co., Ltd."
7146,639542460,"Hebei Xiongan Juyuan Culture Media Co., Ltd."
7147,639603795,"Guangdong Guyue Construction Engineering Co., Ltd."
7148,637993956,"Xiongmao Bamboo (Xuzhou) Dental Hospital Co., Ltd. Huai Haitian Di Branch"
7149,728836464,"Kunming Panda New Energy Car Lease Co., Ltd."
7150,728762672,"Yiliang County Tairun Collective Property Business Management Co., Ltd."
7151,637971253,"Xiong County Jutai Building Materials Sales Co., Ltd. Chongqing Branch"
7152,638126426,"Shaxi Mengniu Agriculture & Animal Husbandry Technology Co., Ltd."
7153,728877821,"Xinzhou Youjia Real Estate Broker Co., Ltd."
7154,728819159,"Xinzhou Yinzuo Meeting Service Co., Ltd. Development Zone Branch"
7155,728892539,"Xinzhou Jiukang Medicine Franchise Co., Ltd. Dingxiang Kaixinren Pharmacy Ren Ka ngdian"
7156,728801160,"Shanxi Tingzhang Heat Energy Environmental Protection Equipment Co., Ltd."
7157,728887488,"Xinzhou Xinshidai Information Technology Co., Ltd. Xinfu District Branch"
7158,728795443,"Xinzhou Xinfu District Zhengda Concrete Mixing Co., Ltd. Additive Branch"
7159,728755205,Xinzhou Xinfu District Xinyufeng Business Center No.3 Department
7160,728790565,"Xinzhou Wutaishan Scenery Scenic Area Youhao Travel Agency Co., Ltd. Yang Baiyu Branch Off"
7161,728848316,"Xinzhou Wutaishan Scenery Scenic Area Tuyuan Travel Passenger Transport Co., Ltd ."
7162,728865897,"Xinzhou Wutaishan Medicine Co., Ltd. Wutaishan Pharmacy No.4 Pharmacy"
7163,547937006,"Xinzhou Villager's Committee of Shawan Town, Panyu District, Guangzhou"
7164,547890990,Guangzhou Panyu District Shawan Town Xinzhou Village Economic Cooperative Societ y
7165,728856125,"Xinzhou Xinfu District Shentong Express Delivery Co., Ltd. Shahe Branch"
7166,639559693,"Xinzhou Pharmaceutical Group Co., Ltd. Xinzhou Branch"
7167,728824026,"Xinzhou Liangxin Commerce and Trade Co., Ltd."
7168,728836035,"Xinzhou Laobing Designated Driver Car Service Co., Ltd."
7169,728761273,"Xinzhou Jinfeng Yunda Express Delivery Co., Ltd. Jianbei Business Office"
7170,639560489,"Xinzhou Jida Huikang Pharmaceuticals Franchise Co., Ltd. Baode No.16 Department"
7171,728771756,"Xinzhou Jida Huikang Pharmaceuticals Franchise Co., Ltd. Wutai Huikang Pharmacy No.1 Depar"
7172,637979262,"Xinzhou Jida Huikang Pharmaceuticals Franchise Co., Ltd. Baode No.14 Department"
7173,728910081,"Xinzhou Guoxin Natural Gas Utilisation Co., Ltd. Dai County Qilipu Gas Station"
7174,728829642,"Shanxi Fangyuan Travel Co., Ltd. Dai County Branch"
7175,638165722,"Xinzhou Canqi Medical Service Co., Ltd."
7176,728819060,"Xinzhou Baixin Property Brokerage Co., Ltd. No.3 Branch"
7177,728807899,"Yixianyuan (Tianjin) Film And Television Culture Media Co., Ltd."
7178,547790859,"Laiyang Branch of Shandong Xinzhihang Culture Communication Co., Ltd."
7179,728893360,"Dieyun (Xi'An) Technology Co., Ltd."
7180,547813254,"Xinzheng Great Wall Petroleum and Chemical Co., Ltd."
7181,547794488,"Xinzhen Neighborhood Committee of Zhaoxiang Town, Qingpu District"
7182,639540286,"Dongying Xinyue Retirement Industry Development Co., Ltd."
7183,638026585,"Xinyue Property (Linyi) Co., Ltd."
7184,728793467,"Yunnan Xinyue Investment Co., Ltd. Dongchuan Kaitong Branch"
7185,638155664,"Xinyuanxin Information Technology Co., Ltd. Shanghai Branch"
7186,637967406,"Lu'an Xinyuan Property Service Co., Ltd."
7187,639542400,"Kokdala Zhisuan Finance Management Co., Ltd."
7188,638083122,"Anhui Xinlianjian Silk Co., Ltd."
7189,638034168,"Xinyuan (Shenzhen) Investment Group Co., Ltd."
7190,547768317,"Xinyu Sand Building Group Co.,Ltd"
7191,639633716,Dongguan Yueke Xintai No.37 Venture Capital Partnership Enterprise (Limited Part nership)
7192,547832089,Xinyu Vocational Education Centre
7193,547891358,Xinyu Traditional Chinese Medicine Hospital
7194,639610327,"Xinyu Tianren Recorded Media Equipment Co., Ltd. Yushui Branch"
7195,638063661,"Foshan Yinghuixin Engineering Co., Ltd."
7196,639531756,"Xinyu Shidai Engineering Consulting Co., Ltd. Zhuhai Wanshan Branch"
7197,637990481,"Xinyu Saiwei Distributed Service Co., Ltd. Guangzhou Branch"
7198,547828780,Xinyu Maternal & Child Health Institute (Xinyu Maternal & Child Health Populatio n & Famil
7199,547952598,Xinyu Xingang Fuli Enterprise Company
7200,547952333,"Jiangxi Wushishan Mining Industry Co., Ltd."
7201,547931158,"Zhaoqing Zhongneng Real Estate Development Co., Ltd."
7202,547802975,Xinyu Industrial Development Centre Special Type Cement Factory
7203,638100088,"Jiangxi Ganhai Supply Chain Co., Ltd."
7204,639595939,"Xinyu Tengyuan Planning Design Co., Ltd. Taiyuan Branch"
7205,639600072,"Xinyu Architecture Planning Design Co., Ltd. Xi'an No.2 Branch"
7206,638025878,"Xinyou Debang (Tianjin) Service Outsourcing Co., Ltd. Passenger Transport Branch"
7207,637993342,"Xinyirui Construction Engineering Co., Ltd. Aksu Branch"
7208,639551242,"Xinyinsuo (Jiangsu) Digital Technology Co., Ltd. Suzhou Zhongxindian"
7209,638047070,"Xinyi Lidu Catering Co., Ltd."
7210,728831907,"Xinyi Cable Sales Co., Ltd. Jilin Branch"
7211,639594804,"Xinye Human Resources (Suzhou) Co., Ltd. Bixi Branch"
7212,639612025,Xinye County Wangzhuang Supply & Marketing Cooperative Yanzhuang Village Comprehensive Ser
7213,547824165,Xinye County Wangzhuang Consumption Cooperative Society
7214,547823839,Xinye County Wangji Consumption Cooperative Society
7215,547808502,Xinye County Waizi Consumption Cooperative Society
7216,639650736,Xinye County Shanggang Supply & Marketing Cooperative Guoyuan Village Comprehensive Servic
7217,547814878,Xinye County Shanggang Consumption Cooperative Society
7218,547824163,Xinye County Lihepu Consumption Cooperative Society
7219,547821938,Xinye County Fanji Consumption Cooperative Society
7220,639631263,"Xinyang Xushan New Energy Technology Co., Ltd."
7221,547818585,"Xinyang Yuxin Municipal Engineering Co., Ltd."
7222,547820277,"Xinyang Yushenyuan Real Estate Development Co., Ltd."
7223,638061587,"Luoshan County Xingcheng Distribution Service Co., Ltd."
7224,637982465,"Xinyang Xiao Green Tea Agricultural Science & Technology Co., Ltd. Zhengzhou Nansan Ring R"
7225,547814271,"Huangchuan Passenger Transportation Company, Xinyang Transport Group Co., Ltd."
7226,547814390,"Xinyang Transport Real Estate Development Co., Ltd."
7227,638002927,"Xinyang Taiyou Property Operation Co., Ltd."
7228,547808515,Xinyang Local Specialty Daily Goods Company
7229,547771386,Xinyang Pingqiao District Pingqiao Town Supply and Marketing Cooperatives
7230,547815814,"Henan Hua'an Property Management Co., Ltd."
7231,638041175,"Xinyang Zhihui Pathology Testing Center Co., Ltd."
7232,547812881,"Henan Anxin Steel Sales Co., Ltd."
7233,728893056,"Xinyang Huiding (Tianjin) Technology Co., Ltd."
7234,639513406,"Xinyang Xinxin Mining Co., Ltd."
7235,547814080,"Branch of Xinyang Hongyun Transport Group Co., Ltd."
7236,547808516,"Xinyang Hongyun Real Estate Development Co., Ltd."
7237,547811282,"Luoshan County Branch of Xinyang Hongchang Pipe Gas Engineering Co., Ltd."
7238,547817263,"Zhengzhou Xinfeng Information Technology Co., Ltd."
7239,547809969,"Xinyang Baishitong Travel Agency Co., Ltd."
7240,547816601,"Xinyafei Luoyang Automotive Sales Co.,Ltd."
7241,728880007,"Hangzhou Dongxin Beiyou Information Technology Co., Ltd. Hainan Branch"
7242,547773629,"Beijing Jinhongbao Commerce and Trade Co., Ltd."
7243,639654781,"Xinxing Haolong Investment Co., Ltd."
7244,639609439,"Xinxing County Taizixin Medicine Co., Ltd. Xincheng No.50 Pharmacy"
7245,547941879,Xinxing County Construction Engineering Company
7246,547851535,"Xinxing Cast Tube Construction Engineering Co., Ltd."
7247,639626141,"Xinxin Xiangrong (Chongqing) Commerce Information Consulting Co., Ltd."
7248,728758276,"Xinxin Mineral Technical Service Co., Ltd."
7249,547888784,"Henan Zhulu Transformer Co., Ltd."
7250,638081152,"Anhui Yuya Precision Machinery Co., Ltd."
7251,547813453,"Xinxiang Yuxing Real Estate Development Co., Ltd."
7252,728885445,"Xinxiang Yuxin Crane Machinery Co., Ltd. Hainan Branch"
7253,728861700,"Xinxiang Yiyu Commerce and Trade Co., Ltd. Hainan Branch"
7254,639625919,"Xinxiang Xueda Education Consulting Co., Ltd. Weihui Branch"
7255,547815156,"Xinxiang Xinli Industry Co., Ltd."
7256,639624351,"Xinxiang Xinfudao Brand Name Management Co., Ltd. Xinxiang County Branch"
7257,639564436,"Henan Xindong Heqing Agricultural Science & Technology Co., Ltd."
7258,547909957,"Xinxiang Xindian Electric power Technology Co., Ltd."
